user_000206	27	f	Middle East	674 317 103 52 22 56 590 1309 1871 2171 2305 2490 2593 2452 2186 1932 1465 1360 1428 1999 2607 2460 1698 1077	4775 4456 4992 4654 6169 5017 5154	4049 3363 2934 3284 2943 3084 2564 1678 1577 3008 3052 3681	0 0 0 0 0 1180 21223 6260 5237 1317 0	
user_000207	29	m	Europe	108 98 78 68 58 54 54 42 33 29 46 71 56 39 82 117 151 184 147 137 209 253 233 153	553 403 344 117 536 325 222	406 828 249 345 62 0 0 0 0 0 0 610	0 0 0 0 0 0 0 0 610 1890 0	
user_000208	21	m	Europe	159 50 3 0 0 5 51 151 360 585 838 1025 1041 1146 1230 1274 1306 1261 1475 1514 1496 1223 714 346	3188 2218 2192 2060 2540 2225 2830	1123 2809 1595 954 1204 2024 1433 2086 1340 952 894 839	0 0 0 0 0 0 2113 5347 6787 3006 0	
user_000209	27	f	North America	826 1010 1255 1605 1828 1699 1039 496 193 141 133 112 143 176 137 180 430 753 1063 1094 960 730 690 762	2133 3093 2723 3011 2668 2354 1473	1899 1327 1967 1155 904 652 1031 672 645 2398 2708 2097	0 0 0 0 0 0 4575 9441 2216 1223 0	
user_000210	42	m	Europe	886 588 94 7 0 0 28 320 979 1140 775 789 781 1497 2372 2900 2806 2424 2022 1783 1621 1608 1302 821	3232 4554 4434 3837 3791 3497 4198	3142 1832 2556 1854 2073 1349 1727 1392 2464 3664 2966 2524	0 0 0 0 0 0 5656 12456 7085 2346 0	
user_000211	24	m	North America	475 380 395 352 381 401 328 291 235 155 116 84 41 58 51 29 30 142 301 512 532 431 490 487	723 1162 1107 1162 1113 746 684	0 2189 2483 1946 79 0 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 6697 0	
user_000212	21	m	Europe	50 49 38 36 39 50 45 53 64 72 95 71 81 34 79 78 95 131 146 151 104 128 144 61	265 376 128 105 298 441 281	1052 313 120 116 13 175 7 0 0 0 97 1	0 0 0 0 0 0 0 0 1762 132 0	
user_000213	55	f	Europe	726 600 239 90 26 10 3 12 1 5 15 50 148 236 305 270 295 337 302 296 569 633 644 682	1143 1013 851 971 780 703 1033	1216 681 504 375 317 404 359 326 177 725 740 670	0 0 0 0 0 0 12 2875 2798 809 0	
user_000214	103	--	--	106 92 101 96 107 123 110 115 120 116 81 62 81 72 85 77 68 74 68 56 83 93 137 123	409 383 380 668 210 130 66	16 163 64 35 758 928 73 33 166 0 5 5	0 0 0 0 0 0 0 1784 412 50 0	
user_000215	16	m	Australia	1009 1794 1765 1895 1557 1873 3134 3142 1902 1954 2353 3098 3770 2378 807 324 101 10 8 13 18 792 1405 631	4743 5381 4931 4807 5465 5120 5286	3304 3149 3854 3678 2431 2673 2958 2266 2665 2843 2585 3327	0 0 0 0 0 0 4916 11963 15370 3484 0	
user_000216	--	f	--	389 368 377 387 378 400 400 365 341 327 326 299 282 299 307 303 332 373 416 396 393 401 378 389	994 1443 1806 1150 844 1510 879	1695 81 472 1 390 7 1 0 2 0 3291 2686	0 0 0 0 0 0 0 5696 2884 46 0	
user_000217	23	m	North America	1002 1396 1317 858 508 477 418 388 295 172 155 89 78 109 190 261 400 512 740 1379 1714 1300 1035 890	3176 3254 1889 1845 2483 1616 1420	1174 2422 1261 3047 1138 1205 1462 457 1553 1093 262 609	0 0 0 0 0 0 1 10238 3955 1489 0	
user_000218	--	m	Europe	77 9 15 9 0 0 4 139 598 922 937 763 780 730 705 794 907 711 644 708 700 321 219 140	1843 1920 1046 1302 1817 1726 1178	1603 1381 1378 818 161 0 97 18 619 1332 1757 1668	0 0 0 0 0 0 0 3362 5067 2403 0	
user_000219	34	m	North America	1011 489 318 310 316 222 123 22 0 0 0 0 8 20 536 1939 3004 3063 2955 2526 2427 2871 2926 2291	407 5496 5951 5164 5128 4296 935	4079 3583 3399 2706 1575 1928 1956 1880 1315 1635 1576 1745	0 0 0 0 0 0 0 0 20838 6539 0	
user_000220	--	f	--	64 53 58 115 84 49 31 41 88 99 121 182 288 306 182 203 436 266 304 251 316 148 163 83	816 647 482 275 332 466 913	241 175 114 319 447 784 688 472 160 50 157 324	0 0 0 0 0 0 0 2316 1042 573 0	
user_000221	21	m	North America	294 242 485 406 357 198 95 40 5 0 0 0 0 1 31 101 99 104 93 74 62 117 198 148	133 514 503 722 677 452 149	474 490 218 458 4 0 0 0 68 171 387 880	0 0 0 0 0 0 0 0 1506 1644 0	
user_000222	23	f	Caribbean	1527 1594 2048 2543 2897 2808 2289 1590 1149 832 419 318 490 752 994 1255 1785 1949 1717 1601 1344 1203 1172 1287	4710 5419 4908 4912 5340 5381 4893	3047 3688 5644 4861 3644 2801 2547 1609 322 1428 2091 3881	0 0 0 0 0 1319 9478 10975 7102 6689 0	
user_000223	27	m	Europe	659 570 461 505 494 523 520 612 1042 1208 1320 1324 1174 1257 1497 1648 1745 1721 1783 1760 1402 1130 848 686	1721 3357 4921 4942 4362 3846 2740	1001 3996 6484 4770 3337 638 417 815 1225 1834 517 855	0 0 0 0 0 0 16679 7175 2034 1 0	
user_000224	--	f	--	878 750 570 333 191 26 31 20 8 10 40 54 49 154 297 412 470 559 487 476 760 905 890 843	1737 1338 1284 1308 1345 878 1323	926 683 527 772 786 719 685 629 598 1168 1097 623	0 0 0 0 0 0 3424 2522 2868 399 0	
user_000225	--	f	Europe	28 21 5 0 0 0 0 7 73 96 140 269 301 361 447 400 440 330 263 350 398 412 265 121	802 775 655 528 544 574 849	305 250 102 55 867 591 826 778 276 197 66 414	0 0 0 0 0 0 0 2664 1601 462 0	
user_000226	30	m	Europe	991 895 849 660 561 394 221 265 198 296 308 362 590 890 1090 1102 1180 1164 1127 960 973 941 1003 965	2829 2602 2478 2400 2276 2766 2634	1211 1056 1348 2133 909 946 1021 1199 2358 2364 1962 1478	0 0 0 0 0 0 0 4204 11241 2540 0	
user_000227	--	m	Europe	3 0 0 0 0 0 3 2 57 236 458 544 403 451 603 830 982 1093 1428 1262 851 189 35 2	1641 1324 1187 1306 1461 961 1552	889 981 901 897 28 417 822 1363 966 904 671 593	0 0 0 0 0 0 0 1 5736 3695 0	
user_000228	22	m	South America	166 227 280 265 220 164 177 151 151 174 173 210 275 316 297 276 277 269 320 303 335 233 142 149	950 1101 877 508 720 593 801	0 910 0 490 0 0 0 2213 893 1 284 759	0 0 0 0 0 0 1 0 4149 1400 0	
user_000229	--	--	--	813 806 819 898 865 889 878 813 875 838 891 983 1030 1085 1252 1215 1024 1086 1049 1137 1053 911 860 877	3017 3135 3091 3393 3490 3013 3808	0 845 3580 4030 2686 4604 2529 2534 1143 996 0 0	0 0 0 0 0 0 0 20338 2608 1 0	
user_000230	18	f	Australia	29 75 152 192 232 366 367 465 403 357 483 536 447 271 85 52 42 16 0 0 10 11 14 31	881 927 525 466 633 566 638	324 652 493 458 99 0 0 0 82 1212 882 434	0 0 0 0 0 0 0 0 2610 2026 0	
user_000231	--	--	--	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 19 5 12 4 0	0 0 0 33 0 8 0	0 0 0 0 1 0 0 40 0 0 0 0	0 0 0 0 0 0 40 0 0 1 0	
user_000232	--	m	Europe	0 0 0 1 0 0 2 66 138 118 102 96 153 110 91 64 75 75 97 114 95 56 3 0	196 142 257 238 223 159 241	0 23 0 24 1 0 0 735 234 177 71 191	0 0 0 0 0 0 1408 47 1 0 0	
user_000233	25	m	North America	5284 6251 6028 5702 5703 4316 4608 6993 6964 4558 3432 2908 2716 2672 2618 2639 2886 3581 6311 8419 7642 5447 5211 4599	17856 15735 15923 15976 16834 17062 18102	8969 13022 15904 16066 8327 6790 5646 6048 5601 7336 10616 13163	0 0 0 0 0 7534 29469 52400 18541 9544 0	
user_000234	20	f	North America	653 699 837 945 1103 1276 1241 1283 1026 1097 1094 1095 1060 1025 1036 1136 1118 943 944 1065 1010 865 815 851	3693 2807 3294 3636 3026 3321 4440	3679 1382 1853 1340 927 1588 3136 2017 1898 2207 2054 2136	0 0 0 0 0 0 1571 9060 11259 2327 0	
user_000235	29	--	North America	1940 1790 1886 1879 1894 1720 1562 1180 1126 971 863 664 626 928 1250 1548 1627 1854 2088 2065 2243 2217 2413 2397	4591 5323 5564 5846 6682 5934 4791	3793 4097 3526 2253 1635 2825 2654 4320 2441 3736 4177 3274	0 0 0 0 0 20316 18413 0 0 2 0	
user_000236	23	f	North America	764 845 832 791 618 452 233 102 34 6 0 7 5 56 170 228 295 337 366 373 380 404 474 666	1493 1478 988 1291 1028 918 1242	981 168 341 796 0 1244 690 956 1124 1033 991 114	0 0 0 0 0 0 0 1 6151 2286 0	
user_000237	19	f	Europe	1086 855 616 381 296 256 165 248 220 272 313 509 676 753 993 1208 1507 1685 1789 2050 1970 1933 1578 1348	3567 3235 2958 3321 2928 3565 3133	1776 3041 3094 3036 2365 1516 757 2074 836 1458 1618 1136	0 0 0 0 0 0 3301 6634 5544 7228 0	
user_000238	22	f	Europe	376 117 55 21 0 0 20 63 219 450 568 771 871 831 922 976 1066 808 797 1006 1272 1266 1496 981	2778 2431 2170 2378 2146 1328 1721	1194 1521 1579 1552 1282 1249 734 874 1547 1149 1087 1184	0 0 0 0 0 0 3454 5040 5504 954 0	
user_000239	21	m	Europe	1183 661 341 82 53 56 60 118 245 401 602 660 888 848 905 1275 1324 1444 1625 1874 1897 1962 1966 1752	3545 3699 3321 3139 2978 2693 2847	2369 2422 2043 2461 1594 1831 1500 1908 1226 925 1902 2041	0 0 0 0 0 580 3775 7094 8293 2480 0	
user_000240	--	--	Europe	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0	0 1 0 1 0 0 1	0 0 0 1 0 0 1 0 0 1 0 0	0 0 0 0 0 0 2 0 0 1 0	
user_000241	39	m	Europe	0 0 0 0 0 0 12 25 211 571 955 1219 1292 1179 977 1127 1324 991 272 24 39 1 9 6	24 1542 2119 2134 1890 2296 229	743 535 923 938 1053 807 1024 1360 1015 828 492 516	0 0 0 0 0 0 0 4580 4466 1188 0	
user_000242	23	m	Europe	1793 928 409 124 36 18 6 11 36 149 325 562 894 1874 2499 2155 1775 1427 1517 1648 2362 2840 2907 2489	4526 4482 4029 3906 4173 3491 4177	3190 2561 2877 2649 2660 2439 1915 1849 1439 1273 2753 3179	0 0 0 0 0 0 3527 15963 7484 1810 0	
user_000243	23	f	Europe	26 0 0 0 0 0 0 10 10 15 43 39 120 142 104 79 196 223 266 203 170 136 122 96	408 234 217 237 235 254 415	0 276 766 518 1 0 0 89 316 32 0 2	0 0 0 0 0 0 0 1983 16 1 0	
user_000244	32	m	North America	252 416 312 345 326 315 326 183 90 46 46 30 19 22 29 46 211 333 352 317 282 252 250 213	701 595 581 903 593 909 731	1045 801 890 841 57 0 0 0 0 0 820 559	0 0 0 0 0 0 0 0 1379 3634 0	
user_000245	--	m	Europe	2 0 0 0 0 0 0 0 39 144 297 448 429 481 589 786 756 656 366 236 181 164 88 0	324 984 962 1105 750 1106 431	1030 1179 577 437 336 211 375 584 388 47 215 283	0 0 0 0 0 0 2374 2016 799 473 0	
user_000246	22	m	Europe	158 99 96 71 47 40 49 50 106 136 149 168 160 199 240 291 341 381 275 313 358 313 265 190	501 666 652 605 566 939 566	760 443 768 79 58 0 0 0 0 272 1498 617	0 0 0 0 0 0 0 0 2387 2108 0	
user_000247	19	m	Europe	0 0 0 0 0 0 26 58 31 23 11 0 7 21 22 23 11 4 3 6 4 0 0 0	15 21 64 48 39 47 16	0 0 0 202 47 0 0 1 0 0 0 0	0 0 0 0 0 0 0 1 0 249 0	
user_000248	26	m	Europe	22 9 0 0 0 0 0 0 0 3 0 0 0 0 1 7 4 0 0 0 0 0 0 4	2 28 4 14 1 0 1	0 0 47 3 0 0 0 0 0 0 0 0	0 0 0 0 0 0 0 49 0 1 0	
user_000249	25	m	North America	3010 2895 3021 4210 5348 5680 4875 4228 3068 1970 1061 684 697 884 1430 1735 2024 2036 2251 2297 2707 2892 2762 2763	8664 10396 9452 9823 9240 8178 8775	6323 7557 5006 6183 4760 7472 7083 5362 3214 3101 3175 5292	0 0 0 0 0 2355 36559 15033 8675 1906 0	
user_000250	21	m	North America	3372 3204 2892 2432 2247 1945 1689 1507 1418 1465 1719 1677 1712 1895 2053 2353 2767 2880 3157 2972 3158 3107 3268 3351	8680 8883 8865 7400 8357 8744 7311	6757 6098 4230 5217 6400 5054 3819 4279 2737 3250 2761 7638	0 0 0 0 0 0 11761 26421 17088 2970 0	
user_000251	24	f	Europe	68 46 17 13 13 32 77 164 290 853 1285 1762 1878 1816 1787 1766 1719 1731 1607 1548 1486 966 385 132	2817 2718 3060 2803 2955 3403 3685	1853 2241 975 1422 1873 2384 1468 1446 2148 1487 1963 2181	0 0 0 0 0 0 7499 9027 3731 1184 0	
user_000252	31	m	South America	702 477 286 202 67 93 159 181 201 196 196 215 206 202 225 267 541 817 952 1014 1065 946 868 838	1191 2268 1729 1450 1685 1553 1040	373 1837 25 0 1545 2183 114 286 1111 362 2294 786	0 0 0 0 0 0 0 3053 7789 74 0	
user_000253	22	f	North America	153 141 147 129 56 8 5 0 1 0 0 0 0 27 68 74 40 47 70 76 65 44 44 105	268 169 115 103 115 296 234	0 0 0 912 388 0 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 1300 0	
user_000254	20	f	Europe	409 276 135 48 36 60 100 215 126 93 174 286 323 487 981 1277 967 912 673 487 634 936 760 508	1544 1429 1801 1588 1923 1407 1211	1200 1437 1311 1068 769 538 433 758 621 845 1093 830	0 0 0 0 0 0 1018 2955 3757 3173 0	
user_000255	36	m	North America	841 998 1195 908 384 141 37 9 0 0 2 29 787 4906 7972 8937 8681 4203 5823 7651 7800 4571 2379 1475	2762 10876 13257 13259 13477 12841 3257	5644 7166 6493 6724 5255 5925 5098 5266 4399 6122 5575 6062	0 0 0 0 0 988 24019 19991 19533 5198 0	
user_000256	23	m	Europe	575 213 70 45 3 7 18 36 115 425 693 950 1015 1332 1486 1493 1529 1627 1794 1835 2077 1934 1535 1019	2873 2567 3415 3005 3785 3454 2727	1543 2038 2529 1255 1846 1216 760 1038 916 3199 3400 2086	0 0 0 0 0 0 0 16000 3755 2071 0	
user_000257	18	f	North America	78 60 64 33 10 0 0 0 0 0 0 54 15 4 30 31 44 54 33 40 39 26 57 64	152 85 38 63 87 156 155	0 0 0 391 345 0 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 736 0	
user_000258	75	f	North America	169 153 148 73 129 136 132 108 83 38 28 104 99 166 362 452 368 328 294 295 244 353 252 136	235 395 967 954 964 670 465	253 630 302 164 81 439 141 233 1003 669 583 152	0 0 0 0 0 0 0 3017 1632 1 0	
user_000259	21	f	Europe	117 30 68 96 389 343 262 381 651 894 885 830 1118 1055 1216 1383 1736 2150 2496 2841 3178 3216 2467 795	5646 3690 4256 3619 3748 3949 3689	3560 3089 2934 3119 2427 1288 1135 1502 2450 2784 1628 2681	0 0 0 0 0 0 2885 10462 7919 7331 0	
user_000260	31	m	Europe	539 615 830 942 1151 1282 1293 1342 1314 1359 1366 1262 1208 1133 1010 941 887 767 718 729 665 505 457 469	3214 3111 2576 3519 2981 2993 4390	2427 1067 286 2751 2053 4917 1418 946 1609 1248 1611 2451	0 0 0 0 0 18717 4066 0 0 1 0	
user_000261	20	--	Europe	885 465 214 71 44 46 81 163 309 346 459 549 587 685 577 716 810 728 859 1027 1208 1262 1060 940	2077 2627 2110 2118 1921 1519 1719	1373 809 327 1067 1420 2610 2001 1023 1120 1066 413 862	0 0 0 0 0 5962 4548 3416 164 1 0	
user_000262	19	m	North America	1512 1794 2117 1783 1067 711 380 181 560 503 400 365 242 242 291 453 809 911 1024 999 604 887 1219 969	1965 2611 4303 5131 2369 1693 1951	1521 2153 1160 1715 1511 1315 1560 1038 3787 1076 1021 2166	0 0 0 0 0 493 6012 5034 7264 1220 0	
user_000263	29	f	Europe	29 50 43 25 17 17 14 14 14 15 15 23 98 255 363 362 206 190 301 261 245 59 27 16	4 393 458 457 756 327 264	15 0 66 136 195 302 326 818 723 63 15 0	0 0 0 0 0 0 786 986 887 0 0	
user_000264	25	m	Europe	549 540 386 309 262 211 178 269 588 835 750 893 1210 1277 1253 1064 948 747 560 548 573 716 904 735	2144 2829 2697 1423 2129 2039 3044	1527 2748 1710 952 915 201 825 41 636 1502 2515 2733	0 0 0 0 0 0 0 7026 8233 1046 0	
user_000265	21	f	Europe	159 48 42 39 45 66 139 245 231 255 291 357 355 284 201 195 239 235 205 231 344 592 770 532	799 821 1175 857 1368 541 539	0 0 798 1086 1523 1987 559 71 48 27 1 0	0 0 0 0 0 0 0 0 6097 3 0	
user_000266	28	f	Europe	1114 748 306 86 65 17 0 0 26 131 284 336 298 530 648 778 1011 1110 1228 1248 1366 1534 1607 1367	3853 2082 1749 1892 1340 1370 3552	1057 650 1225 2415 1234 2101 2106 1310 919 681 774 1366	0 0 0 0 0 985 9350 4603 695 205 0	
user_000267	30	m	Europe	516 288 143 50 3 117 145 94 92 223 483 773 951 1036 1217 1548 1781 1966 2119 2156 2066 2125 1698 755	3942 3177 3175 3037 2626 3087 3301	3866 2572 1931 162 241 263 1936 1888 1653 2069 3233 2531	0 0 0 0 0 86 13121 7265 246 1627 0	
user_000268	29	m	Europe	193 286 294 308 311 315 290 260 245 289 403 554 584 512 575 541 532 370 334 231 228 260 285 199	583 977 1643 1557 2318 409 912	896 1072 842 945 0 0 0 0 1312 1328 1063 941	0 0 0 0 0 0 0 0 4644 3755 0	
user_000269	28	f	Europe	1034 712 390 280 183 142 164 197 401 677 931 981 1324 1670 1648 1477 1407 1168 1191 1234 1231 1406 1483 1262	3678 3562 3147 2905 2931 2804 3566	1937 2562 2046 2140 1867 849 667 1719 949 2649 2604 2604	0 0 0 0 0 3379 2842 4110 4265 7997 0	
user_000270	20	f	North America	470 528 606 618 476 314 247 158 150 86 78 97 95 99 130 179 205 182 190 235 347 489 482 488	819 1140 1044 1019 834 964 1129	175 0 0 1 0 0 0 0 21 2530 2640 1582	0 0 0 0 0 0 6773 175 0 1 0	
user_000271	21	m	Europe	1287 886 539 508 663 628 477 418 698 1136 1589 1936 2237 1962 1910 1984 1841 1720 1825 1918 1774 1673 1626 1654	5060 5393 4536 4189 4526 4802 4383	2581 2287 1737 3090 3744 3234 3814 3108 2074 2045 2169 3006	0 0 0 0 0 1600 19012 7188 3481 1608 0	
user_000272	--	--	North America	0 10 16 24 6 0 0 0 0 0 0 0 0 0 0 0 0 7 24 4 0 1 1 7	4 0 0 30 0 12 54	0 18 15 0 1 0 0 0 0 0 0 66	0 0 0 0 0 0 0 66 33 1 0	
user_000273	19	f	North America	6394 6426 5955 4871 3031 1690 1293 726 235 121 281 2783 2088 408 1040 1914 2516 2519 2491 2546 3756 4716 5395 5638	8628 11793 11427 11027 10542 8467 6949	6148 4449 6487 7029 6276 5524 3212 4868 6537 6909 5715 5679	0 0 0 0 0 13395 26820 20886 4175 3557 0	
user_000274	--	m	North America	8103 7904 8113 7972 7459 6869 4926 2919 1217 507 233 142 174 836 3182 5618 7050 7375 6980 6533 7106 7798 7946 8171	15842 17179 17566 18133 18979 19291 18143	9248 12170 13928 10859 8760 9900 9687 7985 11491 11162 10436 9507	0 0 0 0 0 0 35985 30684 44204 14260 0	
user_000275	--	f	Europe	9 0 0 0 0 0 0 0 0 4 27 130 229 262 372 533 623 753 856 916 820 576 568 173	1218 1005 718 825 769 1024 1292	564 389 779 676 148 0 0 0 1325 706 1098 1166	0 0 0 0 0 0 0 0 4295 2556 0	
user_000276	25	m	Europe	513 242 75 30 27 48 63 146 308 619 813 796 887 772 700 826 913 878 837 935 1005 1236 1203 767	2120 2420 2161 1813 2056 2001 2068	1740 1080 1461 1393 1600 1382 921 828 842 898 1543 951	0 0 0 0 0 0 0 11238 2784 617 0	
user_000277	25	f	Australia	633 713 934 901 973 707 329 190 349 604 571 594 340 149 49 18 13 9 6 38 337 336 452 681	1184 1455 1551 1648 1529 1573 986	1213 866 368 179 1629 1178 1175 669 184 75 512 1878	0 0 0 0 0 1313 5196 1629 1000 788 0	
user_000278	20	f	North America	628 713 724 835 668 433 304 228 221 237 206 200 205 224 214 199 317 425 506 420 466 725 826 805	2248 1244 998 1407 1582 1474 1776	1427 1554 2320 189 56 313 135 1653 1062 301 1109 610	0 0 0 0 0 2134 3221 5104 65 205 0	
user_000279	--	f	North America	938 1089 1201 1107 798 408 192 116 70 66 62 91 75 108 143 233 457 483 548 491 747 766 811 847	1266 1819 2108 1892 1765 1623 1374	1714 846 218 649 424 1802 1099 1543 780 757 1059 956	0 0 0 0 0 36 2889 3754 4334 834 0	
user_000280	32	--	Europe	530 356 277 180 145 63 10 0 0 0 7 50 641 2421 4475 4878 4172 4606 5291 5099 4527 3181 1527 732	900 7623 8700 8575 8370 7785 1215	3675 2782 4708 4571 2300 2795 2564 3411 3686 4129 4115 4432	0 0 0 0 0 2963 12339 11856 11904 4106 0	
user_000281	--	m	Europe	2793 2431 1583 978 694 373 232 182 201 222 362 515 724 905 984 1349 1654 1718 1969 2184 2433 2885 3055 2781	5742 5408 4567 4725 4323 4240 4202	3387 2447 3813 4845 4344 3140 2324 1972 1417 1828 1589 2101	0 0 0 0 0 3023 10230 12545 4948 2461 0	
user_000282	49	m	Europe	2 11 7 9 10 3 2 8 22 12 9 25 23 49 12 9 14 20 1 8 4 3 1 0	63 29 52 33 28 40 19	0 0 0 44 24 8 110 72 4 0 1 1	0 0 0 0 0 0 0 261 2 1 0	
user_000284	22	m	Middle East	883 602 407 296 145 101 70 134 229 348 576 774 932 1019 880 1264 1317 1196 1240 1268 1216 1365 1571 1293	3205 3020 2650 2563 2888 2497 2303	1474 1588 1977 1079 1590 1183 1641 1006 1260 2232 2688 1408	0 0 0 0 0 0 1945 5558 9440 2183 0	
user_000285	23	f	North America	1104 850 851 936 1335 1331 1050 687 294 78 13 0 0 10 42 107 120 532 904 1326 1528 1515 1824 1306	2159 2999 2380 2943 2833 2629 1800	948 2324 2302 2928 962 367 374 1134 2017 2045 1457 885	0 0 0 0 0 5378 6605 2820 2879 61 0	
user_000286	--	m	North America	0 0 0 1 0 0 0 0 0 0 0 0 0 0 12 17 16 18 16 16 10 6 0 0	1 1 0 0 110 0 0	0 0 0 1 0 111 0 0 0 0 0 0	0 0 0 0 0 1 110 0 0 1 0	
user_000288	--	m	Europe	165 89 32 32 29 11 40 236 314 450 504 494 461 457 436 533 408 372 246 360 330 442 372 255	1645 678 1006 975 691 818 1255	881 601 780 260 890 487 412 479 876 574 275 553	0 0 0 0 0 0 0 3745 2724 599 0	
user_000289	20	f	Asia	18 114 89 92 173 407 602 559 828 881 952 1129 1202 1277 1885 2249 857 60 15 0 0 3 1 0	2415 1838 1801 1566 1605 1800 2368	1225 525 1811 2524 724 303 81 940 612 1532 1990 1126	0 0 0 0 0 0 0 3794 5617 3982 0	
user_000290	--	m	North America	342 279 335 288 284 375 545 1562 3213 3892 3739 3931 4338 4552 4166 2748 1596 1544 1231 938 702 476 381 337	3071 7065 7993 6993 7945 6523 2204	3869 3750 3553 3952 4010 2598 4776 3689 2604 2790 2746 3457	0 0 0 0 0 0 10640 14023 12731 4400 0	
user_000291	30	m	Europe	1 0 0 0 0 0 2 9 83 247 251 262 241 417 363 277 185 45 38 36 103 170 60 31	347 399 468 458 445 357 347	11 1062 742 942 64 0 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 2821 0	
user_000292	19	f	Europe	0 0 0 0 0 0 0 1 4 5 25 118 212 270 238 300 432 749 717 389 150 125 37 3	910 444 388 448 514 410 661	347 354 145 446 161 283 366 367 364 184 358 400	0 0 0 0 0 0 0 1278 1494 1003 0	
user_000293	39	--	Europe	2590 1050 435 224 139 177 189 357 558 1100 2013 3028 2999 2291 2767 3451 3633 4086 4683 4597 4972 6092 6501 4888	11644 8405 8077 8369 7522 8589 10214	3880 4174 5026 5918 5982 5646 6756 6136 5391 5595 4147 4169	0 0 0 0 0 20606 24670 12484 4187 873 0	
user_000294	22	f	Europe	234 122 82 74 56 95 149 213 438 1000 1429 1815 2101 2070 2313 2727 3583 4046 4269 3782 2614 1319 691 346	7659 4982 4211 4087 4504 3767 6358	3362 3952 4224 4173 3038 2843 2993 1985 1994 1773 2284 2947	0 0 0 0 0 0 12721 8610 9066 5171 0	
user_000295	21	f	Europe	228 83 27 0 0 0 13 45 58 232 424 382 445 554 536 381 361 319 325 489 572 846 696 400	1367 1087 1117 1179 1101 764 801	665 1290 1296 843 622 495 364 80 734 317 398 312	0 0 0 0 0 0 0 0 5681 1735 0	
user_000296	26	m	Europe	4 0 0 0 20 365 710 1711 2231 2106 1746 1552 1915 1861 1097 601 562 466 702 858 921 491 193 67	1457 3216 3371 3610 3808 3413 1304	1811 2402 2687 2136 1556 1472 1953 1365 1007 1155 1351 1284	0 0 0 0 0 0 109 10705 7426 1939 0	
user_000297	21	f	Europe	27 18 5 0 0 0 0 5 9 35 75 116 156 122 77 122 131 94 117 65 54 63 44 27	101 263 228 259 187 245 79	0 0 0 0 0 78 339 137 420 274 13 101	0 0 0 0 0 0 0 1361 1 0 0	
user_000298	28	m	South America	5144 4943 4011 3044 2734 2665 2832 3167 3225 3353 3590 3426 3569 3463 3320 3639 4309 4767 4267 4244 4289 4300 4760 5308	17478 12001 12506 12506 11441 12076 14361	4831 7237 9880 8168 10007 10532 8566 6834 6322 5838 6659 7495	0 0 0 0 0 25271 38895 16523 8825 2855 0	
user_000299	29	f	North America	192 175 267 421 274 130 92 69 44 40 20 36 85 116 273 225 182 173 131 183 120 122 113 160	535 837 266 425 495 497 588	869 487 539 235 249 70 14 0 155 261 375 389	0 0 0 0 0 0 0 924 2551 168 0	
user_000300	18	f	North America	1452 1287 981 985 1114 816 574 300 196 169 158 76 91 126 126 261 501 699 1095 1426 1532 1507 1371 1376	4098 2033 2319 2216 2213 2338 3002	445 2765 2566 2297 634 1704 1726 1459 1402 1297 951 973	0 0 0 0 0 0 11618 1736 459 4406 0	
user_000301	20	m	Europe	0 0 0 0 0 0 0 0 0 7 2 1 19 4 0 3 15 5 0 14 18 1 6 0	19 16 33 2 1 15 9	0 0 0 1 0 66 15 13 0 0 0 0	0 0 0 0 0 0 94 0 0 1 0	
user_000302	24	m	--	131 78 60 48 49 38 36 67 128 221 272 303 209 254 307 309 327 396 371 439 641 580 559 335	1228 833 704 706 938 617 1132	1930 184 175 77 330 439 151 125 639 612 691 805	0 0 0 0 0 1400 1512 1016 1299 931 0	
user_000303	22	f	Europe	1344 1110 983 601 565 521 557 524 411 387 491 725 837 995 1053 1064 1003 997 916 723 799 1036 1313 1373	3173 3375 2876 3295 2770 2639 2200	1840 1560 1539 2562 2186 1351 1421 1641 1493 2132 1624 979	0 0 0 0 0 1 2974 11038 4986 1329 0	
user_000304	22	f	Europe	779 361 170 126 109 114 111 140 326 759 1325 1198 844 1146 1422 1992 3134 2427 3198 4465 4214 2796 2292 1695	5864 5158 5443 5167 4058 4327 5126	2404 2846 3270 2835 4751 3041 3231 3754 3338 1686 1433 2554	0 0 0 0 0 12844 13328 6219 2166 586 0	
user_000305	21	m	Europe	20 9 0 0 0 14 58 137 191 240 241 281 349 491 559 700 715 605 688 576 337 170 37 14	1193 673 899 776 974 773 1144	390 383 125 440 600 707 594 653 743 919 470 408	0 0 0 0 0 0 2724 2881 802 25 0	
user_000306	25	m	Middle East	1429 1462 1460 1419 1425 1351 1158 1071 1138 1135 1193 1145 1270 1189 1301 1213 1080 1083 1100 1182 1130 1185 1271 1246	3513 3564 3942 4376 5210 4581 4450	2762 2461 4023 2706 2435 1628 3180 2387 4060 0 2626 1368	0 0 0 0 0 9209 16274 2798 1353 2 0	
